request_id,primary_port,vlan_id,device_id
12234,1,-1,-1
12234,1,3271,3
12235,0,3272,4
12235,1,-1,-1
12235,1,3272,4
12236,1,-1,-1
12236,1,3272,3
12237,1,-1,-1
12237,1,3273,0
12238,0,3273,1
12238,1,-1,-1
12238,1,3273,1
12239,0,3273,2
12239,1,-1,-1
12239,1,3273,2
12240,1,-1,-1
12240,1,3274,0
12241,1,-1,-1
12241,1,3274,1
12242,1,-1,-1
12242,1,3274,2
12243,1,-1,-1
12243,1,3274,3
12244,1,-1,-1
12244,1,3274,4
12245,1,-1,-1
12245,1,3275,0
12246,1,-1,-1
12246,1,3275,1
12247,0,3275,4
12247,1,-1,-1
12247,1,3275,4
12248,0,3276,0
12248,1,-1,-1
12248,1,3276,0
12249,1,-1,-1
12249,1,3275,3
12250,0,3276,2
12250,1,-1,-1
12250,1,3276,2
12251,0,3276,4
12251,1,-1,-1
12251,1,3276,4
12252,0,3277,0
12252,1,-1,-1
12252,1,3277,0
12253,0,3277,1
12253,1,-1,-1
12253,1,3277,1
12254,0,3277,4
12254,1,-1,-1
12254,1,3277,4
12255,1,-1,-1
12255,1,3277,3
12256,1,-1,-1
12256,1,3278,1
12257,0,3278,2
12257,1,-1,-1
12257,1,3278,2
12258,0,3278,4
12258,1,-1,-1
12258,1,3278,4
12259,1,-1,-1
12259,1,3279,0
12260,0,3279,1
12260,1,-1,-1
12260,1,3279,1
12261,1,-1,-1
12261,1,3279,2
12262,0,3280,0
12262,1,-1,-1
12262,1,3280,0
12263,1,-1,-1
12263,1,3279,3
12264,1,-1,-1
12264,1,3280,1
12265,1,-1,-1
12265,1,3280,2
12266,1,-1,-1
12266,1,3280,3
12267,0,3281,0
12267,1,-1,-1
12267,1,3281,0
12268,1,-1,-1
12268,1,3280,4
12269,1,-1,-1
12269,1,3281,1
12270,1,-1,-1
12270,1,3281,2
12271,1,-1,-1
12271,1,3281,3
12272,1,-1,-1
12272,1,3281,4
12273,0,3282,0
12273,1,-1,-1
12273,1,3282,0
12274,1,-1,-1
12274,1,3282,1
12275,1,-1,-1
12275,1,3282,2
12276,0,3282,4
12276,1,-1,-1
12276,1,3282,4
12277,1,-1,-1
12277,1,3283,1
12278,0,3284,1
12278,1,-1,-1
12278,1,3284,1
12279,0,3285,2
12279,1,-1,-1
12279,1,3285,2
12280,0,3285,4
12280,1,-1,-1
12280,1,3285,4
12281,1,-1,-1
12281,1,3283,3
12282,0,3286,0
12282,1,-1,-1
12282,1,3286,0
12283,1,-1,-1
12283,1,3284,3
12284,1,-1,-1
12284,1,3285,3
12285,1,-1,-1
12285,1,3286,1
12286,0,3286,4
12286,1,-1,-1
12286,1,3286,4
12287,0,3287,1
12287,1,-1,-1
12287,1,3287,1
12288,1,-1,-1
12288,1,3286,3
12289,0,3287,2
12289,1,-1,-1
12289,1,3287,2
12290,0,3288,0
12290,1,-1,-1
12290,1,3288,0
12291,1,-1,-1
12291,1,3287,3
12292,1,-1,-1
12292,1,3287,4
12293,1,-1,-1
12293,1,3288,1
12294,0,3288,2
12294,1,-1,-1
12294,1,3288,2
12295,0,3288,4
12295,1,-1,-1
12295,1,3288,4
12296,0,3289,1
12296,1,-1,-1
12296,1,3289,1
12297,1,-1,-1
12297,1,3288,3
12298,1,-1,-1
12298,1,3289,2
12299,1,-1,-1
12299,1,3289,3
12300,1,-1,-1
12300,1,3290,0
12301,1,-1,-1
12301,1,3290,1
12302,1,-1,-1
12302,1,3290,4
12303,0,3291,1
12303,1,-1,-1
12303,1,3291,1
12304,1,-1,-1
12304,1,3291,2
12305,1,-1,-1
12305,1,3291,3
12306,1,-1,-1
12306,1,3291,4
12307,1,-1,-1
12307,1,3292,0
12308,0,3292,2
12308,1,-1,-1
12308,1,3292,2
12309,1,-1,-1
12309,1,3292,1
12310,0,3292,4
12310,1,-1,-1
12310,1,3292,4
12311,0,3293,0
12311,1,-1,-1
12311,1,3293,0
12312,1,-1,-1
12312,1,3293,1
12313,1,-1,-1
12313,1,3293,2
12314,1,-1,-1
12314,1,3293,3
12315,1,-1,-1
12315,1,3294,0
12316,0,3294,2
12316,1,-1,-1
12316,1,3294,2
12317,0,3294,4
12317,1,-1,-1
12317,1,3294,4
12318,1,-1,-1
12318,1,3294,3
12319,0,3295,0
12319,1,-1,-1
12319,1,3295,0
12320,0,3295,2
12320,1,-1,-1
12320,1,3295,2
12321,0,3295,4
12321,1,-1,-1
12321,1,3295,4
12322,1,-1,-1
12322,1,3295,3
12323,0,3296,1
12323,1,-1,-1
12323,1,3296,1
12324,0,3296,4
12324,1,-1,-1
12324,1,3296,4
12325,1,-1,-1
12325,1,3296,2
12326,0,3297,0
12326,1,-1,-1
12326,1,3297,0
12327,0,3297,4
12327,1,-1,-1
12327,1,3297,4
12328,0,3298,1
12328,1,-1,-1
12328,1,3298,1
12329,0,3298,2
12329,1,-1,-1
12329,1,3298,2
12330,0,3298,4
12330,1,-1,-1
12330,1,3298,4
12331,1,-1,-1
12331,1,3296,3
12332,1,-1,-1
12332,1,3297,1
12333,1,-1,-1
12333,1,3297,2
12334,0,3299,0
12334,1,-1,-1
12334,1,3299,0
12335,1,-1,-1
12335,1,3297,3
12336,1,-1,-1
12336,1,3298,3
12337,0,3300,0
12337,1,-1,-1
12337,1,3300,0
12338,0,3300,1
12338,1,-1,-1
12338,1,3300,1
12339,1,-1,-1
12339,1,3299,1
12340,0,3300,2
12340,1,-1,-1
12340,1,3300,2
12341,1,-1,-1
12341,1,3299,2
12342,0,3301,2
12342,1,-1,-1
12342,1,3301,2
12343,1,-1,-1
12343,1,3299,3
12344,1,-1,-1
12344,1,3300,3
12345,1,-1,-1
12345,1,3300,4
12346,1,-1,-1
12346,1,3301,0
12347,0,3302,0
12347,1,-1,-1
12347,1,3302,0
12348,1,-1,-1
12348,1,3301,3
12349,1,-1,-1
12349,1,3301,4
12350,0,3302,2
12350,1,-1,-1
12350,1,3302,2
12351,0,3302,4
12351,1,-1,-1
12351,1,3302,4
12352,1,-1,-1
12352,1,3302,3
12353,1,-1,-1
12353,1,3303,0
12354,0,3303,2
12354,1,-1,-1
12354,1,3303,2
12355,1,-1,-1
12355,1,3303,3
12356,1,-1,-1
12356,1,3304,0
12357,1,-1,-1
12357,1,3304,1
12358,0,3304,2
12358,1,-1,-1
12358,1,3304,2
12359,0,3305,0
12359,1,-1,-1
12359,1,3305,0
12360,0,3305,1
12360,1,-1,-1
12360,1,3305,1
12361,1,-1,-1
12361,1,3304,3
12362,1,-1,-1
12362,1,3304,4
12363,1,-1,-1
12363,1,3305,2
12364,1,-1,-1
12364,1,3305,3
12365,1,-1,-1
12365,1,3305,4
12366,0,3306,0
12366,1,-1,-1
12366,1,3306,0
12367,1,-1,-1
12367,1,3306,1
12368,0,3306,2
12368,1,-1,-1
12368,1,3306,2
12369,1,-1,-1
12369,1,3306,3
12370,1,-1,-1
12370,1,3306,4
12371,0,3307,0
12371,1,-1,-1
12371,1,3307,0
12372,1,-1,-1
12372,1,3307,1
12373,0,3308,0
12373,1,-1,-1
12373,1,3308,0
12374,1,-1,-1
12374,1,3307,3
12375,0,3309,0
12375,1,-1,-1
12375,1,3309,0
12376,1,-1,-1
12376,1,3308,1
12377,0,3309,4
12377,1,-1,-1
12377,1,3309,4
12378,1,-1,-1
12378,1,3308,2
12379,1,-1,-1
12379,1,3308,3
12380,1,-1,-1
12380,1,3308,4
12381,1,-1,-1
12381,1,3309,3
12382,0,3310,1
12382,1,-1,-1
12382,1,3310,1
12383,1,-1,-1
12383,1,3310,2
12384,1,-1,-1
12384,1,3310,3
12385,0,3311,0
12385,1,-1,-1
12385,1,3311,0
12386,0,3311,2
12386,1,-1,-1
12386,1,3311,2
12387,1,-1,-1
12387,1,3311,1
12388,1,-1,-1
12388,1,3311,3
12389,1,-1,-1
12389,1,3312,1
12390,1,-1,-1
12390,1,3312,2
12391,0,3312,4
12391,1,-1,-1
12391,1,3312,4
12392,1,-1,-1
12392,1,3313,1
12393,0,3313,2
12393,1,-1,-1
12393,1,3313,2
12394,1,-1,-1
12394,1,3313,3
12395,0,3314,0
12395,1,-1,-1
12395,1,3314,0
12396,0,3314,4
12396,1,-1,-1
12396,1,3314,4
12397,1,-1,-1
12397,1,3314,3
12398,1,-1,-1
12398,1,3315,0
12399,1,-1,-1
12399,1,3315,1
12400,0,3315,4
12400,1,-1,-1
12400,1,3315,4
12401,0,3316,1
12401,1,-1,-1
12401,1,3316,1
12402,1,-1,-1
12402,1,3315,3
12403,0,3316,2
12403,1,-1,-1
12403,1,3316,2
12404,1,-1,-1
12404,1,3316,0
12405,1,-1,-1
12405,1,3316,4
12406,0,3317,0
12406,1,-1,-1
12406,1,3317,0
12407,1,-1,-1
12407,1,3317,1
12408,0,3317,2
12408,1,-1,-1
12408,1,3317,2
12409,0,3318,0
12409,1,-1,-1
12409,1,3318,0
12410,0,3318,1
12410,1,-1,-1
12410,1,3318,1
12411,1,-1,-1
12411,1,3317,3
12412,1,-1,-1
12412,1,3318,2
12413,0,3318,4
12413,1,-1,-1
12413,1,3318,4
12414,1,-1,-1
12414,1,3318,3
12415,1,-1,-1
12415,1,3319,0
12416,1,-1,-1
12416,1,3319,1
12417,1,-1,-1
12417,1,3319,2
12418,1,-1,-1
12418,1,3319,3
12419,0,3321,2
12419,1,-1,-1
12419,1,3321,2
12420,0,3321,4
12420,1,-1,-1
12420,1,3321,4
12421,0,3322,1
12421,1,-1,-1
12421,1,3322,1
12422,1,-1,-1
12422,1,3319,4
12423,0,3322,2
12423,1,-1,-1
12423,1,3322,2
12424,1,-1,-1
12424,1,3320,1
12425,1,-1,-1
12425,1,3320,3
12426,1,-1,-1
12426,1,3320,4
12427,0,3322,4
12427,1,-1,-1
12427,1,3322,4
12428,0,3323,1
12428,1,-1,-1
12428,1,3323,1
12429,1,-1,-1
12429,1,3321,0
12430,1,-1,-1
12430,1,3321,1
12431,1,-1,-1
12431,1,3321,3
12432,0,3323,4
12432,1,-1,-1
12432,1,3323,4
12433,1,-1,-1
12433,1,3322,0
12434,0,3324,0
12434,1,-1,-1
12434,1,3324,0
12435,0,3324,4
12435,1,-1,-1
12435,1,3324,4
12436,0,3325,0
12436,1,-1,-1
12436,1,3325,0
12437,1,-1,-1
12437,1,3322,3
12438,1,-1,-1
12438,1,3323,2
12439,0,3325,1
12439,1,-1,-1
12439,1,3325,1
12440,1,-1,-1
12440,1,3323,3
12441,0,3326,0
12441,1,-1,-1
12441,1,3326,0
12442,1,-1,-1
12442,1,3324,1
12443,1,-1,-1
12443,1,3324,2
12444,0,3326,1
12444,1,-1,-1
12444,1,3326,1
12445,0,3326,2
12445,1,-1,-1
12445,1,3326,2
12446,0,3326,4
12446,1,-1,-1
12446,1,3326,4
12447,1,-1,-1
12447,1,3324,3
12448,0,3327,0
12448,1,-1,-1
12448,1,3327,0
12449,0,3327,1
12449,1,-1,-1
12449,1,3327,1
12450,0,3327,4
12450,1,-1,-1
12450,1,3327,4
12451,1,-1,-1
12451,1,3325,3
12452,1,-1,-1
12452,1,3325,4
12453,0,3328,0
12453,1,-1,-1
12453,1,3328,0
12454,0,3328,1
12454,1,-1,-1
12454,1,3328,1
12455,0,3328,2
12455,1,-1,-1
12455,1,3328,2
12456,0,3330,0
12456,1,-1,-1
12456,1,3330,0
12457,1,-1,-1
12457,1,3326,3
12458,1,-1,-1
12458,1,3327,2
12459,1,-1,-1
12459,1,3327,3
12460,0,3330,1
12460,1,-1,-1
12460,1,3330,1
12461,0,3330,4
12461,1,-1,-1
12461,1,3330,4
12462,0,3332,1
12462,1,-1,-1
12462,1,3332,1
12463,0,3332,2
12463,1,-1,-1
12463,1,3332,2
12464,1,-1,-1
12464,1,3328,3
12465,1,-1,-1
12465,1,3328,4
12466,0,3333,0
12466,1,-1,-1
12466,1,3333,0
12467,0,3334,0
12467,1,-1,-1
12467,1,3334,0
12468,1,-1,-1
12468,1,3329,1
12469,1,-1,-1
12469,1,3329,2
12470,1,-1,-1
12470,1,3332,4
12471,1,-1,-1
12471,1,3333,3
12472,0,3334,1
12472,1,-1,-1
12472,1,3334,1
12473,1,-1,-1
12473,1,3333,4
12474,1,-1,-1
12474,1,3334,3
12475,0,3334,4
12475,1,-1,-1
12475,1,3334,4
12476,0,3335,0
12476,1,-1,-1
12476,1,3335,0
12477,0,3335,2
12477,1,-1,-1
12477,1,3335,2
12478,0,3335,4
12478,1,-1,-1
12478,1,3335,4
12479,1,-1,-1
12479,1,3335,3
12480,0,3337,0
12480,1,-1,-1
12480,1,3337,0
12481,1,-1,-1
12481,1,3336,3
12482,0,3337,4
12482,1,-1,-1
12482,1,3337,4
12483,1,-1,-1
12483,1,3336,4
12484,0,3338,1
12484,1,-1,-1
12484,1,3338,1
12485,0,3338,2
12485,1,-1,-1
12485,1,3338,2
12486,0,3339,0
12486,1,-1,-1
12486,1,3339,0
12487,1,-1,-1
12487,1,3337,1
12488,0,3339,1
12488,1,-1,-1
12488,1,3339,1
12489,0,3339,2
12489,1,-1,-1
12489,1,3339,2
12490,1,-1,-1
12490,1,3337,2
12491,1,-1,-1
12491,1,3338,3
12492,1,-1,-1
12492,1,3338,4
12493,1,-1,-1
12493,1,3339,4
12494,0,3340,0
12494,1,-1,-1
12494,1,3340,0
12495,1,-1,-1
12495,1,3340,3
12496,0,3340,4
12496,1,-1,-1
12496,1,3340,4
12497,0,3341,0
12497,1,-1,-1
12497,1,3341,0
12498,1,-1,-1
12498,1,3341,3
12499,1,-1,-1
12499,1,3341,4
12500,1,-1,-1
12500,1,3342,0
12501,0,3342,1
12501,1,-1,-1
12501,1,3342,1
12502,1,-1,-1
12502,1,3342,2
12503,1,-1,-1
12503,1,3342,3
12504,1,-1,-1
12504,1,3342,4
12505,1,-1,-1
12505,1,3343,1
12506,1,-1,-1
12506,1,3343,3
12507,0,3343,4
12507,1,-1,-1
12507,1,3343,4
12508,0,3344,0
12508,1,-1,-1
12508,1,3344,0
12509,1,-1,-1
12509,1,3344,1
12510,1,-1,-1
12510,1,3344,2
12511,1,-1,-1
12511,1,3344,4
12512,1,-1,-1
12512,1,3345,2
12513,1,-1,-1
12513,1,3345,3
12514,0,3345,4
12514,1,-1,-1
12514,1,3345,4
12515,1,-1,-1
12515,1,3346,0
12516,1,-1,-1
12516,1,3346,1
12517,1,-1,-1
12517,1,3346,2
12518,1,-1,-1
12518,1,3347,0
12519,0,3347,1
12519,1,-1,-1
12519,1,3347,1
12520,0,3347,2
12520,1,-1,-1
12520,1,3347,2
12521,1,-1,-1
12521,1,3348,0
12522,1,-1,-1
12522,1,3348,1
12523,1,-1,-1
12523,1,3348,2
12524,1,-1,-1
12524,1,3348,3
12525,1,-1,-1
12525,1,3348,4
12526,0,3349,0
12526,1,-1,-1
12526,1,3349,0
12527,0,3349,4
12527,1,-1,-1
12527,1,3349,4
12528,0,3350,1
12528,1,-1,-1
12528,1,3350,1
12529,0,3350,2
12529,1,-1,-1
12529,1,3350,2
12530,1,-1,-1
12530,1,3349,1
12531,0,3351,1
12531,1,-1,-1
12531,1,3351,1
12532,1,-1,-1
12532,1,3349,2
12533,1,-1,-1
12533,1,3349,3
12534,0,3352,0
12534,1,-1,-1
12534,1,3352,0
12535,0,3352,1
12535,1,-1,-1
12535,1,3352,1
12536,1,-1,-1
12536,1,3350,0
12537,1,-1,-1
12537,1,3350,3
12538,1,-1,-1
12538,1,3351,3
12539,1,-1,-1
12539,1,3351,4
12540,1,-1,-1
12540,1,3352,2
12541,0,3352,4
12541,1,-1,-1
12541,1,3352,4
12542,1,-1,-1
12542,1,3352,3
12543,0,3353,1
12543,1,-1,-1
12543,1,3353,1
12544,1,-1,-1
12544,1,3353,0
12545,1,-1,-1
12545,1,3353,2
12546,1,-1,-1
12546,1,3353,3
12547,0,3354,0
12547,1,-1,-1
12547,1,3354,0
12548,0,3354,2
12548,1,-1,-1
12548,1,3354,2
12549,0,3354,4
12549,1,-1,-1
12549,1,3354,4
12550,1,-1,-1
12550,1,3354,3
12551,0,3355,0
12551,1,-1,-1
12551,1,3355,0
12552,0,3355,1
12552,1,-1,-1
12552,1,3355,1
12553,1,-1,-1
12553,1,3355,2
12554,0,3356,0
12554,1,-1,-1
12554,1,3356,0
12555,1,-1,-1
12555,1,3355,3
12556,0,3356,1
12556,1,-1,-1
12556,1,3356,1
12557,0,3357,0
12557,1,-1,-1
12557,1,3357,0
12558,0,3357,4
12558,1,-1,-1
12558,1,3357,4
12559,1,-1,-1
12559,1,3355,4
12560,1,-1,-1
12560,1,3356,2
12561,1,-1,-1
12561,1,3356,4
12562,1,-1,-1
12562,1,3357,2
12563,1,-1,-1
12563,1,3357,3
12564,1,-1,-1
12564,1,3358,1
12565,1,-1,-1
12565,1,3358,2
12566,0,3358,4
12566,1,-1,-1
12566,1,3358,4
12567,1,-1,-1
12567,1,3358,3
12568,0,3359,0
12568,1,-1,-1
12568,1,3359,0
12569,0,3359,1
12569,1,-1,-1
12569,1,3359,1
12570,0,3359,4
12570,1,-1,-1
12570,1,3359,4
12571,0,3360,0
12571,1,-1,-1
12571,1,3360,0
12572,0,3360,1
12572,1,-1,-1
12572,1,3360,1
12573,0,3360,4
12573,1,-1,-1
12573,1,3360,4
12574,1,-1,-1
12574,1,3359,3
12575,0,3361,0
12575,1,-1,-1
12575,1,3361,0
12576,1,-1,-1
12576,1,3360,3
12577,1,-1,-1
12577,1,3361,1
12578,0,3361,2
12578,1,-1,-1
12578,1,3361,2
12579,0,3362,1
12579,1,-1,-1
12579,1,3362,1
12580,1,-1,-1
12580,1,3362,0
12581,1,-1,-1
12581,1,3362,2
12582,1,-1,-1
12582,1,3363,0
12583,1,-1,-1
12583,1,3363,3
12584,1,-1,-1
12584,1,3364,0
12585,1,-1,-1
12585,1,3364,2
12586,1,-1,-1
12586,1,3365,0
12587,1,-1,-1
12587,1,3365,1
12588,0,3365,4
12588,1,-1,-1
12588,1,3365,4
12589,0,3366,2
12589,1,-1,-1
12589,1,3366,2
12590,0,3366,4
12590,1,-1,-1
12590,1,3366,4
12591,1,-1,-1
12591,1,3365,3
12592,0,3367,1
12592,1,-1,-1
12592,1,3367,1
12593,0,3367,2
12593,1,-1,-1
12593,1,3367,2
12594,0,3367,4
12594,1,-1,-1
12594,1,3367,4
12595,0,3368,1
12595,1,-1,-1
12595,1,3368,1
12596,1,-1,-1
12596,1,3366,0
12597,1,-1,-1
12597,1,3366,1
12598,0,3368,4
12598,1,-1,-1
12598,1,3368,4
12599,1,-1,-1
12599,1,3366,3
12600,0,3370,4
12600,1,-1,-1
12600,1,3370,4
12601,0,3371,0
12601,1,-1,-1
12601,1,3371,0
12602,1,-1,-1
12602,1,3367,0
12603,0,3371,1
12603,1,-1,-1
12603,1,3371,1
12604,0,3371,2
12604,1,-1,-1
12604,1,3371,2
12605,0,3372,0
12605,1,-1,-1
12605,1,3372,0
12606,0,3372,4
12606,1,-1,-1
12606,1,3372,4
12607,0,3373,0
12607,1,-1,-1
12607,1,3373,0
12608,0,3373,4
12608,1,-1,-1
12608,1,3373,4
12609,1,-1,-1
12609,1,3368,0
12610,0,3374,1
12610,1,-1,-1
12610,1,3374,1
12611,1,-1,-1
12611,1,3368,2
12612,1,-1,-1
12612,1,3368,3
12613,0,3375,0
12613,1,-1,-1
12613,1,3375,0
12614,0,3375,1
12614,1,-1,-1
12614,1,3375,1
12615,1,-1,-1
12615,1,3369,0
12616,0,3375,2
12616,1,-1,-1
12616,1,3375,2
12617,1,-1,-1
12617,1,3369,3
12618,0,3376,0
12618,1,-1,-1
12618,1,3376,0
12619,0,3376,1
12619,1,-1,-1
12619,1,3376,1
12620,1,-1,-1
12620,1,3369,4
12621,0,3377,2
12621,1,-1,-1
12621,1,3377,2
12622,0,3378,0
12622,1,-1,-1
12622,1,3378,0
12623,1,-1,-1
12623,1,3371,3
12624,1,-1,-1
12624,1,3372,2
12625,0,3378,1
12625,1,-1,-1
12625,1,3378,1
12626,0,3378,2
12626,1,-1,-1
12626,1,3378,2
12627,0,3379,0
12627,1,-1,-1
12627,1,3379,0
12628,1,-1,-1
12628,1,3373,2
12629,1,-1,-1
12629,1,3373,3
12630,0,3379,1
12630,1,-1,-1
12630,1,3379,1
12631,1,-1,-1
12631,1,3374,3
12632,0,3380,1
12632,1,-1,-1
12632,1,3380,1
12633,0,3381,0
12633,1,-1,-1
12633,1,3381,0
12634,0,3381,2
12634,1,-1,-1
12634,1,3381,2
12635,0,3381,4
12635,1,-1,-1
12635,1,3381,4
12636,0,3382,0
12636,1,-1,-1
12636,1,3382,0
12637,1,-1,-1
12637,1,3375,4
12638,0,3382,2
12638,1,-1,-1
12638,1,3382,2
12639,1,-1,-1
12639,1,3376,3
12640,1,-1,-1
12640,1,3377,3
12641,1,-1,-1
12641,1,3378,3
12642,1,-1,-1
12642,1,3378,4
12643,0,3382,4
12643,1,-1,-1
12643,1,3382,4
12644,0,3383,0
12644,1,-1,-1
12644,1,3383,0
12645,0,3384,0
12645,1,-1,-1
12645,1,3384,0
12646,1,-1,-1
12646,1,3379,3
12647,1,-1,-1
12647,1,3380,2
12648,0,3384,4
12648,1,-1,-1
12648,1,3384,4
12649,0,3385,1
12649,1,-1,-1
12649,1,3385,1
12650,1,-1,-1
12650,1,3380,4
12651,0,3385,4
12651,1,-1,-1
12651,1,3385,4
12652,0,3386,1
12652,1,-1,-1
12652,1,3386,1
12653,1,-1,-1
12653,1,3381,3
12654,1,-1,-1
12654,1,3383,3
12655,0,3386,2
12655,1,-1,-1
12655,1,3386,2
12656,0,3387,0
12656,1,-1,-1
12656,1,3387,0
12657,0,3387,4
12657,1,-1,-1
12657,1,3387,4
12658,1,-1,-1
12658,1,3384,1
12659,1,-1,-1
12659,1,3384,3
12660,1,-1,-1
12660,1,3385,0
12661,0,3388,0
12661,1,-1,-1
12661,1,3388,0
12662,0,3388,1
12662,1,-1,-1
12662,1,3388,1
12663,0,3388,2
12663,1,-1,-1
12663,1,3388,2
12664,0,3389,0
12664,1,-1,-1
12664,1,3389,0
12665,0,3390,0
12665,1,-1,-1
12665,1,3390,0
12666,0,3390,1
12666,1,-1,-1
12666,1,3390,1
12667,1,-1,-1
12667,1,3385,3
12668,0,3390,2
12668,1,-1,-1
12668,1,3390,2
12669,1,-1,-1
12669,1,3386,0
12670,0,3391,0
12670,1,-1,-1
12670,1,3391,0
12671,0,3391,1
12671,1,-1,-1
12671,1,3391,1
12672,0,3392,1
12672,1,-1,-1
12672,1,3392,1
12673,0,3392,2
12673,1,-1,-1
12673,1,3392,2
12674,1,-1,-1
12674,1,3386,3
12675,0,3392,4
12675,1,-1,-1
12675,1,3392,4
12676,1,-1,-1
12676,1,3387,1
12677,0,3393,1
12677,1,-1,-1
12677,1,3393,1
12678,1,-1,-1
12678,1,3387,2
12679,1,-1,-1
12679,1,3387,3
12680,1,-1,-1
12680,1,3388,3
12681,1,-1,-1
12681,1,3389,2
12682,1,-1,-1
12682,1,3389,3
12683,0,3393,4
12683,1,-1,-1
12683,1,3393,4
12684,1,-1,-1
12684,1,3390,3
12685,0,3394,0
12685,1,-1,-1
12685,1,3394,0
12686,1,-1,-1
12686,1,3391,2
12687,1,-1,-1
12687,1,3391,3
12688,1,-1,-1
12688,1,3391,4
12689,0,3394,1
12689,1,-1,-1
12689,1,3394,1
12690,1,-1,-1
12690,1,3392,0
12691,1,-1,-1
12691,1,3392,3
12692,1,-1,-1
12692,1,3393,2
12693,1,-1,-1
12693,1,3393,3
12694,0,3394,4
12694,1,-1,-1
12694,1,3394,4
12695,0,3395,0
12695,1,-1,-1
12695,1,3395,0
12696,1,-1,-1
12696,1,3395,3
12697,0,3396,0
12697,1,-1,-1
12697,1,3396,0
12698,1,-1,-1
12698,1,3396,1
12699,1,-1,-1
12699,1,3396,2
12700,0,3396,4
12700,1,-1,-1
12700,1,3396,4
12701,0,3397,0
12701,1,-1,-1
12701,1,3397,0
12702,0,3397,2
12702,1,-1,-1
12702,1,3397,2
12703,1,-1,-1
12703,1,3396,3
12704,0,3397,4
12704,1,-1,-1
12704,1,3397,4
12705,0,3398,0
12705,1,-1,-1
12705,1,3398,0
12706,0,3398,4
12706,1,-1,-1
12706,1,3398,4
12707,0,3399,1
12707,1,-1,-1
12707,1,3399,1
12708,0,3399,4
12708,1,-1,-1
12708,1,3399,4
12709,0,3400,1
12709,1,-1,-1
12709,1,3400,1
12710,0,3400,2
12710,1,-1,-1
12710,1,3400,2
12711,1,-1,-1
12711,1,3397,1
12712,0,3401,1
12712,1,-1,-1
12712,1,3401,1
12713,0,3401,2
12713,1,-1,-1
12713,1,3401,2
12714,0,3402,0
12714,1,-1,-1
12714,1,3402,0
12715,1,-1,-1
12715,1,3397,3
12716,1,-1,-1
12716,1,3398,1
12717,1,-1,-1
12717,1,3398,2
12718,0,3402,1
12718,1,-1,-1
12718,1,3402,1
12719,0,3402,4
12719,1,-1,-1
12719,1,3402,4
12720,1,-1,-1
12720,1,3398,3
12721,0,3403,0
12721,1,-1,-1
12721,1,3403,0
12722,1,-1,-1
12722,1,3399,0
12723,0,3403,2
12723,1,-1,-1
12723,1,3403,2
12724,0,3403,4
12724,1,-1,-1
12724,1,3403,4
12725,0,3404,2
12725,1,-1,-1
12725,1,3404,2
12726,1,-1,-1
12726,1,3399,2
12727,1,-1,-1
12727,1,3399,3
12728,0,3405,0
12728,1,-1,-1
12728,1,3405,0
12729,0,3406,0
12729,1,-1,-1
12729,1,3406,0
12730,1,-1,-1
12730,1,3400,0
12731,1,-1,-1
12731,1,3400,3
12732,0,3406,1
12732,1,-1,-1
12732,1,3406,1
12733,1,-1,-1
12733,1,3401,3
12734,1,-1,-1
12734,1,3402,2
12735,0,3406,2
12735,1,-1,-1
12735,1,3406,2
12736,1,-1,-1
12736,1,3402,3
12737,1,-1,-1
12737,1,3404,1
12738,0,3406,4
12738,1,-1,-1
12738,1,3406,4
12739,0,3407,0
12739,1,-1,-1
12739,1,3407,0
12740,0,3407,2
12740,1,-1,-1
12740,1,3407,2
12741,0,3408,4
12741,1,-1,-1
12741,1,3408,4
12742,0,3409,0
12742,1,-1,-1
12742,1,3409,0
12743,1,-1,-1
12743,1,3404,3
12744,0,3409,1
12744,1,-1,-1
12744,1,3409,1
12745,1,-1,-1
12745,1,3405,1
12746,1,-1,-1
12746,1,3405,2
12747,0,3409,2
12747,1,-1,-1
12747,1,3409,2
12748,0,3409,4
12748,1,-1,-1
12748,1,3409,4
12749,0,3410,0
12749,1,-1,-1
12749,1,3410,0
12750,0,3411,0
12750,1,-1,-1
12750,1,3411,0
12751,1,-1,-1
12751,1,3405,3
12752,0,3411,4
12752,1,-1,-1
12752,1,3411,4
12753,0,3412,0
12753,1,-1,-1
12753,1,3412,0
12754,0,3412,4
12754,1,-1,-1
12754,1,3412,4
12755,1,-1,-1
12755,1,3405,4
12756,0,3413,1
12756,1,-1,-1
12756,1,3413,1
12757,0,3413,2
12757,1,-1,-1
12757,1,3413,2
12758,1,-1,-1
12758,1,3406,3
12759,1,-1,-1
12759,1,3407,4
12760,0,3413,4
12760,1,-1,-1
12760,1,3413,4
12761,1,-1,-1
12761,1,3408,0
12762,0,3414,2
12762,1,-1,-1
12762,1,3414,2
12763,1,-1,-1
12763,1,3410,2
12764,0,3415,0
12764,1,-1,-1
12764,1,3415,0
12765,0,3415,1
12765,1,-1,-1
12765,1,3415,1
12766,0,3415,4
12766,1,-1,-1
12766,1,3415,4
12767,0,3416,4
12767,1,-1,-1
12767,1,3416,4
12768,1,-1,-1
12768,1,3410,3
12769,0,3417,1
12769,1,-1,-1
12769,1,3417,1
12770,0,3417,2
12770,1,-1,-1
12770,1,3417,2
12771,1,-1,-1
12771,1,3410,4
12772,1,-1,-1
12772,1,3412,1
12773,0,3417,4
12773,1,-1,-1
12773,1,3417,4
